learning_rate,z_dim,num_filters,epochs,B,data_dir,vaegan,test_accuracy
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.578125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.65625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.640625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6328125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.65625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6484375
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6484375
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.7109375
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6171875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6015625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5703125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6171875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6953125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.65625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6484375
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.703125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.609375
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6953125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6171875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.671875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6796875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6484375
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6015625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6290322542190552
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.515625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.578125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.46875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.40625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5078125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.546875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5546875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.515625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5234375
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.53125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5234375
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5859375
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4921875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4296875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.453125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5390625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.484375
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.515625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.46875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.46875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4921875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.515625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.453125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4765625
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5078125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5078125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5078125
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.46875
0.001,50.0,100.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5806451439857483
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6953125
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.625
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6953125
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.65625
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6875
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.640625
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.625
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.671875
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.7265625
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.7421875
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6640625
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.7265625
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6484375
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.796875
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5859375
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.7109375
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.734375
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6953125
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.703125
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6640625
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.671875
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6953125
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.734375
0.001,50.0,10.0,150.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.725806474685669
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5546875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4921875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4921875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4921875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5703125
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4609375
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.46875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.546875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.546875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5703125
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4921875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4765625
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5546875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.578125
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4609375
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4375
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5703125
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.515625
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.484375
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4921875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4765625
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.421875
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4453125
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5
0.01,100.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4193548262119293
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8046875
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8671875
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8203125
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.9140625
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8671875
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.9375
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.859375
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.7734375
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8671875
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8515625
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.890625
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8828125
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.859375
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8984375
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.875
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8359375
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.859375
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.890625
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.9140625
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.875
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.859375
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.9140625
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.875
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8828125
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.890625
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.859375
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.875
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.8359375
0.01,150.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.9193548560142517
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/real_data2,0.0,0.5
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/real_data2,1.0,0.5
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4765625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5234375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5078125
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5234375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.515625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4765625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.484375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.515625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.53125
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5234375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.546875
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5859375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.515625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.53125
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.515625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5859375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4516128897666931
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5703125
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5703125
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.453125
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5078125
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5390625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.515625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5078125
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.515625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.515625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.484375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5390625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4921875
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.484375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4609375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4453125
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.515625
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.53125
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5234375
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4921875
0.01,30.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5806451439857483
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5078125
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.53125
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.453125
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.546875
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.515625
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4765625
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5234375
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.453125
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4921875
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.53125
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.515625
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.46875
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.546875
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5234375
0.01,50.0,10.0,80.0,0.5,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5546875
